,symbol,hmdb_id,name
1633,GUCY1A1,HMDB0001314,Cyclic GMP
1635,GUCY1B1,HMDB0001314,Cyclic GMP
1637,TRPC5,HMDB0001314,Cyclic GMP
1638,TRPV4,HMDB0001314,Cyclic GMP
1639,GUCY2C,HMDB0001314,Cyclic GMP
1641,GUCY2D,HMDB0001314,Cyclic GMP
1642,GUCY2F,HMDB0001314,Cyclic GMP
1646,P2RY4,HMDB0001341,ADP
1649,FZD5,HMDB0001341,ADP
1651,LPAR6,HMDB0001341,ADP
1653,P2RY13,HMDB0001341,ADP
1656,P2RY2,HMDB0001341,ADP
1657,P2RY6,HMDB0001341,ADP
1658,P2RY14,HMDB0001341,ADP
1659,P2RY1,HMDB0001341,ADP
1661,TLR3,HMDB0001341,ADP
1670,P2RY10,HMDB0001341,ADP
1678,IFNGR1,HMDB0001341,ADP
1688,NLRP4,HMDB0001341,ADP
1689,IFNGR2,HMDB0001341,ADP
1690,KIT,HMDB0001341,ADP
1742,ABCA1,HMDB0001388,alpha-Linolenic acid
1767,TNFRSF21,HMDB0001388,alpha-Linolenic acid
1770,PPARG,HMDB0001388,alpha-Linolenic acid
1774,ABCB4,HMDB0001388,alpha-Linolenic acid
1776,SLC27A1,HMDB0001388,alpha-Linolenic acid
1785,PTGDR2,HMDB0001403,Prostaglandin D2
1787,PTGDR,HMDB0001403,Prostaglandin D2
1795,ESR2,HMDB0001425,Estrone sulfate
1796,ESR1,HMDB0001425,Estrone sulfate
1800,TRPC6,HMDB0007158,DG(18:0/18:0/0:0)
1803,PTGER1,HMDB0001442,Prostaglandin E1
1804,PTGER2,HMDB0001442,Prostaglandin E1
1834,TBXA2R,HMDB0001452,Thromboxane A2
1835,LTB4R2,HMDB0001452,Thromboxane A2
1836,LPAR2,HMDB0001452,Thromboxane A2
1837,QRFPR,HMDB0001452,Thromboxane A2
1838,ADRA1A,HMDB0001452,Thromboxane A2
1839,GRPR,HMDB0001452,Thromboxane A2
1840,ADRA1D,HMDB0001452,Thromboxane A2
1841,EDNRB,HMDB0001452,Thromboxane A2
1842,HCRTR1,HMDB0001452,Thromboxane A2
1843,OPN4,HMDB0001452,Thromboxane A2
1844,HCRTR2,HMDB0001452,Thromboxane A2
1845,PTGFR,HMDB0001452,Thromboxane A2
1846,LPAR3,HMDB0001452,Thromboxane A2
1847,NTSR1,HMDB0001452,Thromboxane A2
1848,NPSR1,HMDB0001452,Thromboxane A2
1849,LPAR1,HMDB0001452,Thromboxane A2
1850,CCKBR,HMDB0001452,Thromboxane A2
1851,OXTR,HMDB0001452,Thromboxane A2
1852,UTS2R,HMDB0001452,Thromboxane A2
1853,EDNRA,HMDB0001452,Thromboxane A2
1854,TRHR,HMDB0001452,Thromboxane A2
1855,NPFFR2,HMDB0001452,Thromboxane A2
1856,LTB4R,HMDB0001452,Thromboxane A2
1857,ADRA1B,HMDB0001452,Thromboxane A2
1858,NMUR1,HMDB0001452,Thromboxane A2
1859,PROKR1,HMDB0001452,Thromboxane A2
1860,NTSR2,HMDB0001452,Thromboxane A2
1861,AVPR1A,HMDB0001452,Thromboxane A2
1862,CCKAR,HMDB0001452,Thromboxane A2
1863,PTGER1,HMDB0001452,Thromboxane A2
1864,MCHR2,HMDB0001452,Thromboxane A2
1865,NPFFR1,HMDB0001452,Thromboxane A2
1866,HTR2C,HMDB0001452,Thromboxane A2
1867,AGTR1,HMDB0001452,Thromboxane A2
1868,GPR65,HMDB0001452,Thromboxane A2
1869,HTR2B,HMDB0001452,Thromboxane A2
1870,NMBR,HMDB0001452,Thromboxane A2
1871,NMUR2,HMDB0001452,Thromboxane A2
1872,MCHR1,HMDB0001452,Thromboxane A2
1873,GHSR,HMDB0001452,Thromboxane A2
1874,KISS1R,HMDB0001452,Thromboxane A2
1875,GNRHR,HMDB0001452,Thromboxane A2
1876,MLNR,HMDB0001452,Thromboxane A2
1877,PROKR2,HMDB0001452,Thromboxane A2
1878,BDKRB1,HMDB0001452,Thromboxane A2
1881,NR3C1,HMDB0001547,Corticosterone
1882,NR3C2,HMDB0001547,Corticosterone
1883,CRHR2,HMDB0001547,Corticosterone
1887,AR,HMDB0001830,Progesterone
1889,NR3C2,HMDB0001830,Progesterone
1890,NR1I2,HMDB0001830,Progesterone
1891,PGR,HMDB0001830,Progesterone
1898,EGFR,HMDB0001830,Progesterone
1900,ABCG2,HMDB0001830,Progesterone
1904,ESR1,HMDB0001830,Progesterone
1906,KCNU1,HMDB0001830,Progesterone
1910,ESR2,HMDB0001830,Progesterone
1911,OXTR,HMDB0001830,Progesterone
1919,AR,HMDB0001852,all-trans-Retinoic acid
1926,RXRA,HMDB0001852,all-trans-Retinoic acid
1928,RARG,HMDB0001852,all-trans-Retinoic acid
1929,NR2F2,HMDB0001852,all-trans-Retinoic acid
1930,RIGI,HMDB0001852,all-trans-Retinoic acid
1933,RXRB,HMDB0001852,all-trans-Retinoic acid
1938,RXRG,HMDB0001852,all-trans-Retinoic acid
1939,RARB,HMDB0001852,all-trans-Retinoic acid
1944,RARA,HMDB0001852,all-trans-Retinoic acid
1959,PPARG,HMDB0001893,alpha-Tocopherol
1960,VDR,HMDB0001903,Calcitriol
1967,AR,HMDB0001903,Calcitriol
1969,TRPV6,HMDB0001903,Calcitriol
1970,RARB,HMDB0001903,Calcitriol
1973,PPARG,HMDB0001903,Calcitriol
1975,EGFR,HMDB0001903,Calcitriol
1976,ABCB1,HMDB0001903,Calcitriol
1988,ESR1,HMDB0001903,Calcitriol
1990,ABCG2,HMDB0001917,Digoxin
1996,ESR2,HMDB0001926,17a-Ethynylestradiol
2000,ESR1,HMDB0001926,17a-Ethynylestradiol
2022,ABCA1,HMDB0001999,Eicosapentaenoic acid
2043,PPARD,HMDB0001999,Eicosapentaenoic acid
2050,TNFRSF21,HMDB0001999,Eicosapentaenoic acid
2053,PPARG,HMDB0001999,Eicosapentaenoic acid
2057,ABCB4,HMDB0001999,Eicosapentaenoic acid
2059,SLC27A1,HMDB0001999,Eicosapentaenoic acid
2069,TRPV1,HMDB0002088,Oleoylethanolamide
2070,VDR,HMDB0003550,Calcidiol
2074,TRPV1,HMDB0004080,Anandamide
2075,GPR55,HMDB0004080,Anandamide
2076,CNR2,HMDB0004080,Anandamide
2077,CNR1,HMDB0004080,Anandamide
2081,TRPV4,HMDB0004080,Anandamide
2084,CNR2,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
2085,CNR1,HMDB0004666,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)"
2093,PPARG,HMDB0004667,13-HODE
2099,BMPR2,HMDB0005007,Simvastatin
2108,ABCB1,HMDB0005007,Simvastatin
2123,NR3C1,HMDB0005036,Fluticasone propionate
2126,PPARG,HMDB0005079,"15-Deoxy-d-12,14-PGJ2"
2127,TRPA1,HMDB0005079,"15-Deoxy-d-12,14-PGJ2"
2131,AGTR2,HMDB0014323,Valsartan
2132,AGTR1,HMDB0014323,Valsartan
2135,NR3C1,HMDB0014326,Flunisolide
2136,DRD2,HMDB0014328,Amphetamine
2138,TAAR1,HMDB0014328,Amphetamine
2139,SLC6A4,HMDB0014328,Amphetamine
2140,HTR7,HMDB0014328,Amphetamine
2141,GRIA1,HMDB0014328,Amphetamine
2142,SLC6A3,HMDB0014328,Amphetamine
2143,SLC6A2,HMDB0014328,Amphetamine
2144,RARB,HMDB0014355,Adapalene
2146,ABCB1,HMDB0014372,Lovastatin
2164,SLC2A1,HMDB0014400,Diethylstilbestrol
2169,AR,HMDB0014400,Diethylstilbestrol
2173,ESR2,HMDB0014400,Diethylstilbestrol
2176,PGR,HMDB0014400,Diethylstilbestrol
2177,OXTR,HMDB0014400,Diethylstilbestrol
2187,GPER1,HMDB0014400,Diethylstilbestrol
2190,EGFR,HMDB0014400,Diethylstilbestrol
2191,ERBB2,HMDB0014400,Diethylstilbestrol
2202,NR3C1,HMDB0014400,Diethylstilbestrol
2206,ESR1,HMDB0014400,Diethylstilbestrol
2207,ESRRA,HMDB0014400,Diethylstilbestrol
2214,ABCG2,HMDB0014400,Diethylstilbestrol
2216,TRPV1,HMDB0014426,Lidocaine
2218,SCN5A,HMDB0014426,Lidocaine
2219,PGR,HMDB0014439,Etonogestrel
2220,PGR,HMDB0014449,Desogestrel
2221,RXRA,HMDB0014452,Bexarotene
2222,RXRB,HMDB0014452,Bexarotene
2223,RXRG,HMDB0014452,Bexarotene
2224,PPARG,HMDB0014452,Bexarotene
2228,EGFR,HMDB0014462,Gefitinib
2229,ERBB2,HMDB0014462,Gefitinib
2230,ERBB3,HMDB0014462,Gefitinib
2231,ABCG2,HMDB0014462,Gefitinib
2235,ERBB4,HMDB0014462,Gefitinib
2240,CHRM4,HMDB0014466,Amitriptyline
2241,HRH1,HMDB0014466,Amitriptyline
2242,CHRM5,HMDB0014466,Amitriptyline
2243,KCNA1,HMDB0014466,Amitriptyline
2244,ADRA1A,HMDB0014466,Amitriptyline
2245,ADRA1D,HMDB0014466,Amitriptyline
2246,HRH2,HMDB0014466,Amitriptyline
2247,HTR7,HMDB0014466,Amitriptyline
2248,CHRM2,HMDB0014466,Amitriptyline
2249,HTR1A,HMDB0014466,Amitriptyline
2250,ADRA1B,HMDB0014466,Amitriptyline
2251,CHRM1,HMDB0014466,Amitriptyline
2252,HTR6,HMDB0014466,Amitriptyline
2253,ADRA2A,HMDB0014466,Amitriptyline
2254,SLC6A4,HMDB0014466,Amitriptyline
2255,CHRM3,HMDB0014466,Amitriptyline
2256,SLC6A2,HMDB0014466,Amitriptyline
2260,NR3C1,HMDB0014469,Fluorometholone
2262,PTGDR2,HMDB0014473,Indomethacin
2265,PPARG,HMDB0014473,Indomethacin
2270,TBXA2R,HMDB0014473,Indomethacin
2278,PTGER3,HMDB0014473,Indomethacin
2281,PTGER4,HMDB0014473,Indomethacin
2283,PTGER1,HMDB0014473,Indomethacin
2284,PTGIR,HMDB0014473,Indomethacin
2288,PTGER2,HMDB0014473,Indomethacin
2289,PGR,HMDB0014511,Levonorgestrel
2290,PGR,HMDB0014522,Dydrogesterone
2291,NR3C2,HMDB0014565,Spironolactone
2292,PGR,HMDB0014565,Spironolactone
2294,AR,HMDB0014565,Spironolactone
2295,GPER1,HMDB0014565,Spironolactone
2297,NR3C1,HMDB0014565,Spironolactone
2299,NR3C1,HMDB0014586,Betamethasone
2300,OPRM1,HMDB0014597,Meperidine
2301,OPRK1,HMDB0014597,Meperidine
2303,ADRA2C,HMDB0014600,Prazosin
2304,ADRA1A,HMDB0014600,Prazosin
2305,ADRA1D,HMDB0014600,Prazosin
2306,ADRA1B,HMDB0014600,Prazosin
2307,ADRA2A,HMDB0014600,Prazosin
2308,HRH1,HMDB0014620,Chlorpromazine
2309,DRD3,HMDB0014620,Chlorpromazine
2310,ADRA1A,HMDB0014620,Chlorpromazine
2312,DRD2,HMDB0014620,Chlorpromazine
2313,HTR1A,HMDB0014620,Chlorpromazine
2314,ADRA1B,HMDB0014620,Chlorpromazine
2315,DRD5,HMDB0014620,Chlorpromazine
2316,DRD4,HMDB0014620,Chlorpromazine
2331,EGFR,HMDB0014671,Erlotinib
2333,ERBB2,HMDB0014671,Erlotinib
2335,FLT3,HMDB0014671,Erlotinib
2341,CHRM4,HMDB0014680,Nortriptyline
2342,HRH1,HMDB0014680,Nortriptyline
2343,CHRM5,HMDB0014680,Nortriptyline
2344,ADRA1A,HMDB0014680,Nortriptyline
2345,ADRA1D,HMDB0014680,Nortriptyline
2346,CHRM2,HMDB0014680,Nortriptyline
2347,HTR1A,HMDB0014680,Nortriptyline
2348,ADRA1B,HMDB0014680,Nortriptyline
2349,CHRM1,HMDB0014680,Nortriptyline
2350,ADRA2A,HMDB0014680,Nortriptyline
2351,HTR2C,HMDB0014680,Nortriptyline
2352,SLC6A4,HMDB0014680,Nortriptyline
2353,CHRM3,HMDB0014680,Nortriptyline
2354,SLC6A2,HMDB0014680,Nortriptyline
2355,HRH1,HMDB0014683,Amoxapine
2356,DRD3,HMDB0014683,Amoxapine
2357,DRD2,HMDB0014683,Amoxapine
2358,HTR7,HMDB0014683,Amoxapine
2359,HTR1A,HMDB0014683,Amoxapine
2360,HTR6,HMDB0014683,Amoxapine
2361,HTR2C,HMDB0014683,Amoxapine
2362,SLC6A4,HMDB0014683,Amoxapine
2363,HTR2B,HMDB0014683,Amoxapine
2364,SLC6A2,HMDB0014683,Amoxapine
2365,DRD4,HMDB0014683,Amoxapine
2366,SLC2A1,HMDB0014684,Fluorouracil
2373,ABCC11,HMDB0014684,Fluorouracil
2374,ABCC5,HMDB0014684,Fluorouracil
2379,EGFR,HMDB0014684,Fluorouracil
2383,NR3C1,HMDB0014687,Desoximetasone
2390,TLR9,HMDB0014746,Chloroquine
2393,NR3C1,HMDB0014758,Triamcinolone
2395,NR3C1,HMDB0014773,Prednisone
2396,PTGFR,HMDB0014792,Latanoprost
2399,HTR1A,HMDB0014794,Trazodone
2400,HTR2C,HMDB0014794,Trazodone
2401,HRH1,HMDB0014794,Trazodone
2402,ADRA1A,HMDB0014794,Trazodone
2403,ADRA1B,HMDB0014794,Trazodone
2404,ADRA2A,HMDB0014794,Trazodone
2405,KCNH2,HMDB0014794,Trazodone
2406,SLC6A4,HMDB0014794,Trazodone
2407,AR,HMDB0014825,Fludrocortisone
2408,NR3C1,HMDB0014825,Fludrocortisone
2410,NR3C2,HMDB0014838,Eplerenone
2411,ADRA2C,HMDB0014844,Tamsulosin
2412,ADRA1A,HMDB0014844,Tamsulosin
2413,ADRA1D,HMDB0014844,Tamsulosin
2414,ADRA1B,HMDB0014844,Tamsulosin
2415,ADRA2A,HMDB0014844,Tamsulosin
2416,PGR,HMDB0014855,Norethindrone
2417,ESR1,HMDB0014855,Norethindrone
2418,SLC6A3,HMDB0014859,Procaine
2419,CHRNA2,HMDB0014866,Rocuronium
2423,GRIA1,HMDB0014891,Isoflurane
2427,NR3C1,HMDB0014902,Mometasone
2438,RARG,HMDB0014937,Tazarotene
2439,RARB,HMDB0014937,Tazarotene
2441,RARA,HMDB0014937,Tazarotene
2443,OPRM1,HMDB0014940,Alfentanil
2445,PGR,HMDB0014961,Ethynodiol Diacetate
2446,GABRG2,HMDB0014967,Diazepam
2450,AR,HMDB0014972,Mifepristone
2451,PGR,HMDB0014972,Mifepristone
2454,NR3C1,HMDB0014972,Mifepristone
2455,ADRB1,HMDB0014979,Dobutamine
2456,NR3C1,HMDB0014984,Flurandrenolide
2457,NR3C2,HMDB0014998,Prednisolone
2458,NR3C1,HMDB0014998,Prednisolone
2461,OPRM1,HMDB0015043,Cocaine
2464,GRIN1,HMDB0015043,Cocaine
2465,HTR1B,HMDB0015043,Cocaine
2468,SLC6A3,HMDB0015043,Cocaine
2469,OPRK1,HMDB0015043,Cocaine
2474,SLC6A2,HMDB0015043,Cocaine
2477,HTR7,HMDB0015043,Cocaine
2479,GRM5,HMDB0015043,Cocaine
2480,GRIA1,HMDB0015043,Cocaine
2481,KCNH2,HMDB0015043,Cocaine
2482,SLC6A4,HMDB0015043,Cocaine
2484,ABCC8,HMDB0015048,Repaglinide
2485,DRD2,HMDB0015051,Amantadine
2486,PTGER3,HMDB0015064,Misoprostol
2487,PTGER4,HMDB0015064,Misoprostol
2488,PTGER2,HMDB0015064,Misoprostol
2489,HRH1,HMDB0015069,Maprotiline
2490,SLC6A2,HMDB0015069,Maprotiline
2491,ADRA2C,HMDB0015070,Oxymetazoline
2492,ADRA1A,HMDB0015070,Oxymetazoline
2493,ADRA1D,HMDB0015070,Oxymetazoline
2494,ADRA1B,HMDB0015070,Oxymetazoline
2495,ADRA2A,HMDB0015070,Oxymetazoline
2496,NR3C1,HMDB0015094,Methylprednisolone
2500,TBXA2R,HMDB0015151,Glyburide
2501,ABCC1,HMDB0015151,Glyburide
2502,ABCA1,HMDB0015151,Glyburide
2503,KCNJ11,HMDB0015151,Glyburide
2504,TRPM4,HMDB0015151,Glyburide
2505,KCNJ8,HMDB0015151,Glyburide
2506,CFTR,HMDB0015151,Glyburide
2508,SLC22A6,HMDB0015166,Probenecid
2509,SLC22A8,HMDB0015166,Probenecid
2510,SLC22A11,HMDB0015166,Probenecid
2511,PANX1,HMDB0015166,Probenecid
2519,NR3C1,HMDB0015181,Fluocinonide
2529,ATP1A1,HMDB0015224,Ouabain
2531,ATP4A,HMDB0015224,Ouabain
2532,ATP12A,HMDB0015224,Ouabain
2534,SLC8A1,HMDB0015224,Ouabain
2539,ADRB1,HMDB0015267,Carvedilol
2540,ADRA2C,HMDB0015267,Carvedilol
2541,ADRA1A,HMDB0015267,Carvedilol
2542,ADRA1D,HMDB0015267,Carvedilol
2543,ADRB3,HMDB0015267,Carvedilol
2544,ADRA1B,HMDB0015267,Carvedilol
2545,ADRB2,HMDB0015267,Carvedilol
2546,ADRA2A,HMDB0015267,Carvedilol
2547,ADRB1,HMDB0015282,Desipramine
2548,ADRB2,HMDB0015282,Desipramine
2549,KCNH2,HMDB0015282,Desipramine
2550,CHRM4,HMDB0015282,Desipramine
2551,HRH1,HMDB0015282,Desipramine
2552,CHRM5,HMDB0015282,Desipramine
2553,ADRA1A,HMDB0015282,Desipramine
2555,HTR7,HMDB0015282,Desipramine
2556,CHRM2,HMDB0015282,Desipramine
2557,CHRM1,HMDB0015282,Desipramine
2558,SLC6A3,HMDB0015282,Desipramine
2559,SLC6A4,HMDB0015282,Desipramine
2560,CHRM3,HMDB0015282,Desipramine
2561,SLC6A2,HMDB0015282,Desipramine
2562,RYR1,HMDB0015290,Halothane
2566,CHRM4,HMDB0015304,Orphenadrine
2567,HRH1,HMDB0015304,Orphenadrine
2568,CHRM5,HMDB0015304,Orphenadrine
2570,CHRM2,HMDB0015304,Orphenadrine
2571,CHRM1,HMDB0015304,Orphenadrine
2572,CHRM3,HMDB0015304,Orphenadrine
2573,AR,HMDB0015316,Fluoxymesterone
2580,SLC7A11,HMDB0015343,Ceftriaxone
2581,SLC1A2,HMDB0015343,Ceftriaxone
2583,NR3C1,HMDB0015353,Budesonide
2589,ERBB2,HMDB0015360,Paclitaxel
2591,ESR1,HMDB0015360,Paclitaxel
2593,ABCC10,HMDB0015360,Paclitaxel
2601,NR1I2,HMDB0015360,Paclitaxel
2605,EGFR,HMDB0015360,Paclitaxel
2609,SLC12A2,HMDB0015360,Paclitaxel
2614,ABCB1,HMDB0015362,Saquinavir
2616,NR3C2,HMDB0015364,Dexamethasone
2619,NR3C1,HMDB0015364,Dexamethasone
2624,EGFR,HMDB0015388,Lapatinib
2625,ERBB2,HMDB0015388,Lapatinib
2626,ERBB4,HMDB0015388,Lapatinib
2628,ERBB3,HMDB0015388,Lapatinib
2629,ESR1,HMDB0015388,Lapatinib
2635,NTRK1,HMDB0015397,Sunitinib
2638,FGFR2,HMDB0015397,Sunitinib
2648,ALK,HMDB0015397,Sunitinib
2654,MUSK,HMDB0015397,Sunitinib
2663,EPHA7,HMDB0015397,Sunitinib
2664,INSRR,HMDB0015397,Sunitinib
2675,RET,HMDB0015397,Sunitinib
2679,FGFR3,HMDB0015397,Sunitinib
2697,INSR,HMDB0015397,Sunitinib
2699,AXL,HMDB0015397,Sunitinib
2703,MERTK,HMDB0015397,Sunitinib
2706,KIT,HMDB0015397,Sunitinib
2707,CSF1R,HMDB0015397,Sunitinib
2708,FLT1,HMDB0015397,Sunitinib
2710,NTRK2,HMDB0015397,Sunitinib
2711,KDR,HMDB0015397,Sunitinib
2712,LTK,HMDB0015397,Sunitinib
2713,TYRO3,HMDB0015397,Sunitinib
2717,FLT4,HMDB0015397,Sunitinib
2718,PDGFRB,HMDB0015397,Sunitinib
2721,PDGFRA,HMDB0015397,Sunitinib
2722,FLT3,HMDB0015397,Sunitinib
2727,SLC25A4,HMDB0008036,PC(18:0/18:0)
2729,ESR1,HMDB0015446,Mestranol
2730,HTR1A,HMDB0015447,Penbutolol
2731,ATP1A1,HMDB0015468,Digitoxin
2733,ADRB1,HMDB0015477,Clenbuterol
2734,ADRB3,HMDB0015477,Clenbuterol
2735,ADRB2,HMDB0015477,Clenbuterol
2737,NR3C1,HMDB0015480,Ciclesonide
2738,AR,HMDB0015489,Testosterone Propionate
2739,DRD2,HMDB0015558,Pipotiazine
2740,DRD2,HMDB0015559,Thioproperazine
2741,DRD2,HMDB0015560,Thiothixene
2742,DRD4,HMDB0015560,Thiothixene
2743,VDR,HMDB0015567,Calcipotriol
2761,ADRA2C,HMDB0015640,Xylometazoline
2762,ADRA1A,HMDB0015640,Xylometazoline
2763,ADRA2A,HMDB0015640,Xylometazoline
2765,AR,HMDB0015655,Methyltestosterone
