,symbol,hmdb_id,name
5565,FCER2,HMDB0000169,D-Mannose
5570,LIFR,HMDB0000169,D-Mannose
5571,P2RX3,HMDB0000169,D-Mannose
5572,GRIN2D,HMDB0000169,D-Mannose
5575,ITGA2B,HMDB0000169,D-Mannose
5582,ITGAV,HMDB0000169,D-Mannose
5583,CHRNA1,HMDB0000169,D-Mannose
5585,GABBR2,HMDB0000169,D-Mannose
5586,AMHR2,HMDB0000169,D-Mannose
5603,ACVR2A,HMDB0000169,D-Mannose
5604,FZD3,HMDB0000169,D-Mannose
5607,GRIN3B,HMDB0000169,D-Mannose
5612,PTK7,HMDB0000169,D-Mannose
5614,FZD10,HMDB0000169,D-Mannose
5619,P2RX1,HMDB0000169,D-Mannose
5620,P2RX5,HMDB0000169,D-Mannose
5631,TLR8,HMDB0000169,D-Mannose
5637,TGFBR3,HMDB0000169,D-Mannose
5664,FZD4,HMDB0000174,L-Fucose
5672,CSF2RB,HMDB0000174,L-Fucose
5678,TLR6,HMDB0000174,L-Fucose
5679,TLR7,HMDB0000174,L-Fucose
5680,IL2RA,HMDB0000174,L-Fucose
5681,GABBR1,HMDB0000174,L-Fucose
5687,FZD8,HMDB0000174,L-Fucose
5689,IL2RG,HMDB0000174,L-Fucose
5690,TLR4,HMDB0000174,L-Fucose
5697,GRIN1,HMDB0000174,L-Fucose
5703,FCER1A,HMDB0000174,L-Fucose
5705,GRIN3A,HMDB0000174,L-Fucose
5706,TLR1,HMDB0000174,L-Fucose
5708,FZD5,HMDB0000174,L-Fucose
5709,TLR9,HMDB0000174,L-Fucose
5717,FZD6,HMDB0000174,L-Fucose
5725,FZD9,HMDB0000174,L-Fucose
5736,IL21R,HMDB0000174,L-Fucose
5740,GRIN2A,HMDB0000174,L-Fucose
5744,IL3RA,HMDB0000174,L-Fucose
5747,FZD2,HMDB0000174,L-Fucose
5749,IL17RA,HMDB0000174,L-Fucose
5751,MET,HMDB0000174,L-Fucose
5759,TLR10,HMDB0000174,L-Fucose
5762,IL7R,HMDB0000174,L-Fucose
5765,INSR,HMDB0000174,L-Fucose
5772,TLR3,HMDB0000174,L-Fucose
5777,GRIN2C,HMDB0000174,L-Fucose
5782,FZD1,HMDB0000174,L-Fucose
5784,CSF1R,HMDB0000174,L-Fucose
5785,FZD7,HMDB0000174,L-Fucose
5788,EGFR,HMDB0000174,L-Fucose
5792,IL22RA1,HMDB0000174,L-Fucose
5793,ERBB2,HMDB0000174,L-Fucose
5797,NPR3,HMDB0000174,L-Fucose
5804,LIFR,HMDB0000174,L-Fucose
5805,GRIN2D,HMDB0000174,L-Fucose
5812,TLR2,HMDB0000174,L-Fucose
5813,GABBR2,HMDB0000174,L-Fucose
5823,FZD3,HMDB0000174,L-Fucose
5824,GRIN3B,HMDB0000174,L-Fucose
5828,FZD10,HMDB0000174,L-Fucose
5837,TLR8,HMDB0000174,L-Fucose
5840,IL2RB,HMDB0000174,L-Fucose
5841,TGFBR3,HMDB0000174,L-Fucose
5844,IL4R,HMDB0000174,L-Fucose
5889,DRD2,HMDB0000181,L-Dopa
5909,SLC7A1,HMDB0000182,L-Lysine
5919,SLC7A3,HMDB0000182,L-Lysine
6060,GRIK2,HMDB0000191,L-Aspartic acid
6061,GRIK1,HMDB0000191,L-Aspartic acid
6062,GRIK3,HMDB0000191,L-Aspartic acid
6063,GRIN1,HMDB0000191,L-Aspartic acid
6064,GRIN3A,HMDB0000191,L-Aspartic acid
6065,GRIN2A,HMDB0000191,L-Aspartic acid
6066,GRIN2C,HMDB0000191,L-Aspartic acid
6067,GRIA1,HMDB0000191,L-Aspartic acid
6068,GRIA4,HMDB0000191,L-Aspartic acid
6069,GRIA2,HMDB0000191,L-Aspartic acid
6070,GRIN2D,HMDB0000191,L-Aspartic acid
6071,GRIN3B,HMDB0000191,L-Aspartic acid
6073,SLC1A5,HMDB0000191,L-Aspartic acid
6074,SLC25A13,HMDB0000191,L-Aspartic acid
6075,SLC25A12,HMDB0000191,L-Aspartic acid
6082,SLC1A7,HMDB0000191,L-Aspartic acid
6100,SLC1A2,HMDB0000191,L-Aspartic acid
6102,SLC1A3,HMDB0000191,L-Aspartic acid
6110,SLC1A1,HMDB0000191,L-Aspartic acid
6118,SLC1A4,HMDB0000191,L-Aspartic acid
6120,SLC1A6,HMDB0000191,L-Aspartic acid
6122,SLC3A1,HMDB0000192,L-Cystine
6123,SLC7A9,HMDB0000192,L-Cystine
6133,FFAR1,HMDB0000207,Oleic acid
6135,GUCY1A2,HMDB0000207,Oleic acid
6137,RXRA,HMDB0000207,Oleic acid
6139,SLC15A2,HMDB0000207,Oleic acid
6140,SLC15A1,HMDB0000207,Oleic acid
6141,RXRB,HMDB0000207,Oleic acid
6144,FFAR4,HMDB0000207,Oleic acid
6146,NPR1,HMDB0000207,Oleic acid
6150,RXRG,HMDB0000207,Oleic acid
6153,NPR2,HMDB0000207,Oleic acid
6160,GUCY1A1,HMDB0000207,Oleic acid
6167,SLC15A4,HMDB0000207,Oleic acid
6168,NPR3,HMDB0000207,Oleic acid
6169,GUCY1B1,HMDB0000207,Oleic acid
6170,GUCY2C,HMDB0000207,Oleic acid
6175,GUCY2D,HMDB0000207,Oleic acid
6177,RARA,HMDB0000207,Oleic acid
6179,SLC15A3,HMDB0000207,Oleic acid
6181,GUCY2F,HMDB0000207,Oleic acid
6182,SLC8B1,HMDB0000207,Oleic acid
6220,OXGR1,HMDB0000208,Oxoglutaric acid
6242,SLC25A15,HMDB0000214,Ornithine
6243,GPRC6A,HMDB0000214,Ornithine
6246,SLC25A2,HMDB0000214,Ornithine
6251,CNR1,HMDB0000216,Norepinephrine
6252,SLC6A2,HMDB0000216,Norepinephrine
6254,ADRA2C,HMDB0000216,Norepinephrine
6255,ADRA1A,HMDB0000216,Norepinephrine
6256,ADRA1D,HMDB0000216,Norepinephrine
6257,ADRB1,HMDB0000216,Norepinephrine
6258,ADRB3,HMDB0000216,Norepinephrine
6260,ADRA1B,HMDB0000216,Norepinephrine
6262,ADRB2,HMDB0000216,Norepinephrine
6264,CCR5,HMDB0000216,Norepinephrine
6265,ADRA2A,HMDB0000216,Norepinephrine
6267,TAAR1,HMDB0000216,Norepinephrine
6270,MC1R,HMDB0000216,Norepinephrine
6271,CCR3,HMDB0000216,Norepinephrine
6272,LTB4R2,HMDB0000216,Norepinephrine
6273,OPRM1,HMDB0000216,Norepinephrine
6274,TBXA2R,HMDB0000216,Norepinephrine
6275,CXCR4,HMDB0000216,Norepinephrine
6276,LPAR2,HMDB0000216,Norepinephrine
6277,QRFPR,HMDB0000216,Norepinephrine
6278,DRD3,HMDB0000216,Norepinephrine
6279,GRPR,HMDB0000216,Norepinephrine
6280,HRH2,HMDB0000216,Norepinephrine
6281,EDNRB,HMDB0000216,Norepinephrine
6282,CNR2,HMDB0000216,Norepinephrine
6283,NPY4R,HMDB0000216,Norepinephrine
6284,HCRTR1,HMDB0000216,Norepinephrine
6285,OPN4,HMDB0000216,Norepinephrine
6286,AGTR2,HMDB0000216,Norepinephrine
6287,HCRTR2,HMDB0000216,Norepinephrine
6288,PTGFR,HMDB0000216,Norepinephrine
6289,LPAR3,HMDB0000216,Norepinephrine
6290,NTSR1,HMDB0000216,Norepinephrine
6291,HTR1B,HMDB0000216,Norepinephrine
6292,NPBWR2,HMDB0000216,Norepinephrine
6294,RXFP4,HMDB0000216,Norepinephrine
6295,DRD2,HMDB0000216,Norepinephrine
6296,NPY1R,HMDB0000216,Norepinephrine
6297,HTR4,HMDB0000216,Norepinephrine
6298,NPSR1,HMDB0000216,Norepinephrine
6299,LPAR1,HMDB0000216,Norepinephrine
6300,CCR9,HMDB0000216,Norepinephrine
6301,SSTR2,HMDB0000216,Norepinephrine
6302,PTGER3,HMDB0000216,Norepinephrine
6303,HRH3,HMDB0000216,Norepinephrine
6304,NPY5R,HMDB0000216,Norepinephrine
6305,AVPR2,HMDB0000216,Norepinephrine
6306,HTR7,HMDB0000216,Norepinephrine
6307,OPRL1,HMDB0000216,Norepinephrine
6308,ADORA2A,HMDB0000216,Norepinephrine
6309,CCKBR,HMDB0000216,Norepinephrine
6310,MC2R,HMDB0000216,Norepinephrine
6311,CCR4,HMDB0000216,Norepinephrine
6312,NPY2R,HMDB0000216,Norepinephrine
6313,GALR2,HMDB0000216,Norepinephrine
6314,RXFP3,HMDB0000216,Norepinephrine
6315,OXTR,HMDB0000216,Norepinephrine
6316,UTS2R,HMDB0000216,Norepinephrine
6317,HTR1F,HMDB0000216,Norepinephrine
6318,MC5R,HMDB0000216,Norepinephrine
6319,HTR1A,HMDB0000216,Norepinephrine
6320,EDNRA,HMDB0000216,Norepinephrine
6321,TRHR,HMDB0000216,Norepinephrine
6322,ADORA1,HMDB0000216,Norepinephrine
6323,NPFFR2,HMDB0000216,Norepinephrine
6324,HTR1E,HMDB0000216,Norepinephrine
6325,LTB4R,HMDB0000216,Norepinephrine
6326,DRD5,HMDB0000216,Norepinephrine
6327,NMUR1,HMDB0000216,Norepinephrine
6329,ADORA2B,HMDB0000216,Norepinephrine
6330,CXCR6,HMDB0000216,Norepinephrine
6331,PROKR1,HMDB0000216,Norepinephrine
6332,NTSR2,HMDB0000216,Norepinephrine
6333,PTGDR,HMDB0000216,Norepinephrine
6334,PTGER4,HMDB0000216,Norepinephrine
6335,MC4R,HMDB0000216,Norepinephrine
6336,GALR1,HMDB0000216,Norepinephrine
6337,AVPR1A,HMDB0000216,Norepinephrine
6338,CCR1,HMDB0000216,Norepinephrine
6339,CCKAR,HMDB0000216,Norepinephrine
6340,SSTR5,HMDB0000216,Norepinephrine
6341,PTGER1,HMDB0000216,Norepinephrine
6342,PTGIR,HMDB0000216,Norepinephrine
6343,HTR6,HMDB0000216,Norepinephrine
6344,HTR5A,HMDB0000216,Norepinephrine
6345,MCHR2,HMDB0000216,Norepinephrine
6346,NPFFR1,HMDB0000216,Norepinephrine
6347,SLC18A1,HMDB0000216,Norepinephrine
6348,HTR2C,HMDB0000216,Norepinephrine
6349,AGTR1,HMDB0000216,Norepinephrine
6350,ACKR3,HMDB0000216,Norepinephrine
6352,GPR65,HMDB0000216,Norepinephrine
6353,SSTR1,HMDB0000216,Norepinephrine
6354,OPRK1,HMDB0000216,Norepinephrine
6356,HTR2B,HMDB0000216,Norepinephrine
6357,NMBR,HMDB0000216,Norepinephrine
6358,APLNR,HMDB0000216,Norepinephrine
6359,HRH4,HMDB0000216,Norepinephrine
6360,NMUR2,HMDB0000216,Norepinephrine
6361,SSTR4,HMDB0000216,Norepinephrine
6363,GALR3,HMDB0000216,Norepinephrine
6364,MCHR1,HMDB0000216,Norepinephrine
6365,PTGER2,HMDB0000216,Norepinephrine
6366,MC3R,HMDB0000216,Norepinephrine
6367,GHSR,HMDB0000216,Norepinephrine
6368,OPRD1,HMDB0000216,Norepinephrine
6369,KISS1R,HMDB0000216,Norepinephrine
6370,GNRHR,HMDB0000216,Norepinephrine
6371,MLNR,HMDB0000216,Norepinephrine
6372,PROKR2,HMDB0000216,Norepinephrine
6373,BDKRB1,HMDB0000216,Norepinephrine
6374,DRD4,HMDB0000216,Norepinephrine
6505,SLC1A5,HMDB0000220,Palmitic acid
6525,SLC1A7,HMDB0000220,Palmitic acid
6556,SLC1A2,HMDB0000220,Palmitic acid
6559,SLC1A3,HMDB0000220,Palmitic acid
6562,SLC1A1,HMDB0000220,Palmitic acid
6571,FFAR1,HMDB0000220,Palmitic acid
6572,SLC1A4,HMDB0000220,Palmitic acid
6576,SLC1A6,HMDB0000220,Palmitic acid
6578,GCGR,HMDB0000220,Palmitic acid
6580,LTB4R2,HMDB0000220,Palmitic acid
6583,TBXA2R,HMDB0000220,Palmitic acid
6586,LPAR2,HMDB0000220,Palmitic acid
6587,QRFPR,HMDB0000220,Palmitic acid
6588,ADRA1A,HMDB0000220,Palmitic acid
6589,GRPR,HMDB0000220,Palmitic acid
6590,ADRA1D,HMDB0000220,Palmitic acid
6591,EDNRB,HMDB0000220,Palmitic acid
6592,ABCA1,HMDB0000220,Palmitic acid
6593,HCRTR1,HMDB0000220,Palmitic acid
6594,OPN4,HMDB0000220,Palmitic acid
6596,FFAR4,HMDB0000220,Palmitic acid
6597,HCRTR2,HMDB0000220,Palmitic acid
6598,PTGFR,HMDB0000220,Palmitic acid
6599,LPAR3,HMDB0000220,Palmitic acid
6600,NTSR1,HMDB0000220,Palmitic acid
6608,NPSR1,HMDB0000220,Palmitic acid
6609,LPAR1,HMDB0000220,Palmitic acid
6613,CCKBR,HMDB0000220,Palmitic acid
6615,OXTR,HMDB0000220,Palmitic acid
6616,UTS2R,HMDB0000220,Palmitic acid
6619,EDNRA,HMDB0000220,Palmitic acid
6623,TRHR,HMDB0000220,Palmitic acid
6626,NPFFR2,HMDB0000220,Palmitic acid
6627,LTB4R,HMDB0000220,Palmitic acid
6628,ADRA1B,HMDB0000220,Palmitic acid
6629,NMUR1,HMDB0000220,Palmitic acid
6630,PROKR1,HMDB0000220,Palmitic acid
6631,NTSR2,HMDB0000220,Palmitic acid
6633,AVPR1A,HMDB0000220,Palmitic acid
6635,RHO,HMDB0000220,Palmitic acid
6637,CCKAR,HMDB0000220,Palmitic acid
6638,PTGER1,HMDB0000220,Palmitic acid
6640,MCHR2,HMDB0000220,Palmitic acid
6642,NPFFR1,HMDB0000220,Palmitic acid
6644,HTR2C,HMDB0000220,Palmitic acid
6645,AGTR1,HMDB0000220,Palmitic acid
6646,GPR65,HMDB0000220,Palmitic acid
6647,ABCB4,HMDB0000220,Palmitic acid
6649,HTR2B,HMDB0000220,Palmitic acid
6650,NMBR,HMDB0000220,Palmitic acid
6651,NMUR2,HMDB0000220,Palmitic acid
6652,SLC27A1,HMDB0000220,Palmitic acid
6653,MCHR1,HMDB0000220,Palmitic acid
6654,GHSR,HMDB0000220,Palmitic acid
6657,KISS1R,HMDB0000220,Palmitic acid
6659,GNRHR,HMDB0000220,Palmitic acid
6662,MLNR,HMDB0000220,Palmitic acid
6663,PROKR2,HMDB0000220,Palmitic acid
6665,BDKRB1,HMDB0000220,Palmitic acid
6669,AR,HMDB0000234,Testosterone
6671,ESR2,HMDB0000234,Testosterone
6678,NR3C1,HMDB0000234,Testosterone
6679,ESR1,HMDB0000234,Testosterone
6701,SLC19A2,HMDB0000235,Thiamine
6709,FFAR3,HMDB0000237,Propionic acid
6724,FFAR2,HMDB0000237,Propionic acid
6733,SLC16A3,HMDB0000243,Pyruvic acid
6745,SLC16A1,HMDB0000243,Pyruvic acid
6791,RXRA,HMDB0002183,Docosahexaenoic acid
6797,PPARG,HMDB0002183,Docosahexaenoic acid
6802,CYSLTR1,HMDB0002200,Leukotriene E4
6803,P2RY12,HMDB0002200,Leukotriene E4
6804,CYSLTR2,HMDB0002200,Leukotriene E4
6805,LTB4R2,HMDB0002200,Leukotriene E4
6806,GPR17,HMDB0002200,Leukotriene E4
6849,NR3C1,HMDB0002802,Cortisone
6850,AR,HMDB0002961,Dihydrotestosterone
6855,PGR,HMDB0002961,Dihydrotestosterone
6856,ESR1,HMDB0002961,Dihydrotestosterone
6857,AR,HMDB0003116,Stanozolol
6859,ESR1,HMDB0003116,Stanozolol
6860,FZD4,HMDB0003229,Palmitoleic acid
6862,FZD8,HMDB0003229,Palmitoleic acid
6864,FFAR4,HMDB0003229,Palmitoleic acid
6865,FZD5,HMDB0003229,Palmitoleic acid
6867,FZD6,HMDB0003229,Palmitoleic acid
6868,FZD9,HMDB0003229,Palmitoleic acid
6871,FZD2,HMDB0003229,Palmitoleic acid
6874,FZD1,HMDB0003229,Palmitoleic acid
6875,FZD7,HMDB0003229,Palmitoleic acid
6877,FZD3,HMDB0003229,Palmitoleic acid
6878,FZD10,HMDB0003229,Palmitoleic acid
6880,ABCB6,HMDB0003337,Oxidized glutathione
6881,ABCB7,HMDB0003337,Oxidized glutathione
6890,GUCY1A2,HMDB0003378,Nitric oxide
6893,NPR1,HMDB0003378,Nitric oxide
6901,GUCY1A1,HMDB0003378,Nitric oxide
6904,GUCY1B1,HMDB0003378,Nitric oxide
6907,GUCY2C,HMDB0003378,Nitric oxide
6908,GUCY2D,HMDB0003378,Nitric oxide
6910,GUCY2F,HMDB0003378,Nitric oxide
6916,GRIN1,HMDB0003406,D-Serine
6917,GRIN3A,HMDB0003406,D-Serine
6918,GRIN2A,HMDB0003406,D-Serine
6919,GRIN2C,HMDB0003406,D-Serine
6920,GRIN2D,HMDB0003406,D-Serine
6921,GRIN3B,HMDB0003406,D-Serine
6962,GRID2,HMDB0003406,D-Serine
7000,NR1I2,HMDB0000253,Pregnenolone
7022,TAS1R2,HMDB0000258,Sucrose
7032,TAS1R3,HMDB0000258,Sucrose
7070,SLC3A1,HMDB0000258,Sucrose
7084,MC1R,HMDB0000259,Serotonin
7085,CCR3,HMDB0000259,Serotonin
7086,LTB4R2,HMDB0000259,Serotonin
7088,OPRM1,HMDB0000259,Serotonin
7089,TBXA2R,HMDB0000259,Serotonin
7090,CXCR4,HMDB0000259,Serotonin
7091,ADRA2C,HMDB0000259,Serotonin
7092,LPAR2,HMDB0000259,Serotonin
7093,QRFPR,HMDB0000259,Serotonin
7094,DRD3,HMDB0000259,Serotonin
7095,HTR3D,HMDB0000259,Serotonin
7096,ADRA1A,HMDB0000259,Serotonin
7097,GRPR,HMDB0000259,Serotonin
7098,ADRA1D,HMDB0000259,Serotonin
7099,HRH2,HMDB0000259,Serotonin
7100,EDNRB,HMDB0000259,Serotonin
7101,CNR2,HMDB0000259,Serotonin
7102,NPY4R,HMDB0000259,Serotonin
7103,HCRTR1,HMDB0000259,Serotonin
7104,OPN4,HMDB0000259,Serotonin
7105,AGTR2,HMDB0000259,Serotonin
7107,HCRTR2,HMDB0000259,Serotonin
7108,PTGFR,HMDB0000259,Serotonin
7109,LPAR3,HMDB0000259,Serotonin
7110,NTSR1,HMDB0000259,Serotonin
7111,NPBWR2,HMDB0000259,Serotonin
7113,CNR1,HMDB0000259,Serotonin
7114,ADRB1,HMDB0000259,Serotonin
7115,RXFP4,HMDB0000259,Serotonin
7116,DRD2,HMDB0000259,Serotonin
7117,NPY1R,HMDB0000259,Serotonin
7118,NPSR1,HMDB0000259,Serotonin
7120,LPAR1,HMDB0000259,Serotonin
7121,CCR9,HMDB0000259,Serotonin
7122,SSTR2,HMDB0000259,Serotonin
7123,PTGER3,HMDB0000259,Serotonin
7124,HTR3A,HMDB0000259,Serotonin
7125,ADRB3,HMDB0000259,Serotonin
7126,HRH3,HMDB0000259,Serotonin
7127,NPY5R,HMDB0000259,Serotonin
7128,AVPR2,HMDB0000259,Serotonin
7130,OPRL1,HMDB0000259,Serotonin
7131,ADORA2A,HMDB0000259,Serotonin
7132,CCKBR,HMDB0000259,Serotonin
7133,HTR3E,HMDB0000259,Serotonin
7134,MC2R,HMDB0000259,Serotonin
7135,CCR4,HMDB0000259,Serotonin
7136,NPY2R,HMDB0000259,Serotonin
7137,GALR2,HMDB0000259,Serotonin
7138,RXFP3,HMDB0000259,Serotonin
7140,OXTR,HMDB0000259,Serotonin
7141,UTS2R,HMDB0000259,Serotonin
7142,HTR3C,HMDB0000259,Serotonin
7143,MC5R,HMDB0000259,Serotonin
7144,EDNRA,HMDB0000259,Serotonin
7145,TRHR,HMDB0000259,Serotonin
7146,ADORA1,HMDB0000259,Serotonin
7147,NPFFR2,HMDB0000259,Serotonin
7148,LTB4R,HMDB0000259,Serotonin
7149,ADRA1B,HMDB0000259,Serotonin
7150,DRD5,HMDB0000259,Serotonin
7151,NMUR1,HMDB0000259,Serotonin
7152,ADRB2,HMDB0000259,Serotonin
7153,ADORA2B,HMDB0000259,Serotonin
7154,CXCR6,HMDB0000259,Serotonin
7155,PROKR1,HMDB0000259,Serotonin
7156,NTSR2,HMDB0000259,Serotonin
7157,PTGDR,HMDB0000259,Serotonin
7158,PTGER4,HMDB0000259,Serotonin
7159,MC4R,HMDB0000259,Serotonin
7160,GALR1,HMDB0000259,Serotonin
7161,AVPR1A,HMDB0000259,Serotonin
7163,CCR1,HMDB0000259,Serotonin
7164,CCKAR,HMDB0000259,Serotonin
7165,SSTR5,HMDB0000259,Serotonin
7166,PTGER1,HMDB0000259,Serotonin
7167,CCR5,HMDB0000259,Serotonin
7168,PTGIR,HMDB0000259,Serotonin
7169,PPARG,HMDB0000259,Serotonin
7170,MCHR2,HMDB0000259,Serotonin
7171,ADRA2A,HMDB0000259,Serotonin
7172,NPFFR1,HMDB0000259,Serotonin
7173,TAAR1,HMDB0000259,Serotonin
7174,AGTR1,HMDB0000259,Serotonin
7175,ACKR3,HMDB0000259,Serotonin
7176,SLC6A3,HMDB0000259,Serotonin
7177,GPR65,HMDB0000259,Serotonin
7178,SSTR1,HMDB0000259,Serotonin
7179,OPRK1,HMDB0000259,Serotonin
7181,SLC6A4,HMDB0000259,Serotonin
7182,HTR3B,HMDB0000259,Serotonin
7183,NMBR,HMDB0000259,Serotonin
7184,APLNR,HMDB0000259,Serotonin
7185,HRH4,HMDB0000259,Serotonin
7186,NMUR2,HMDB0000259,Serotonin
7187,SSTR4,HMDB0000259,Serotonin
7188,GALR3,HMDB0000259,Serotonin
7189,MCHR1,HMDB0000259,Serotonin
7190,PTGER2,HMDB0000259,Serotonin
7191,MC3R,HMDB0000259,Serotonin
7192,GHSR,HMDB0000259,Serotonin
7193,OPRD1,HMDB0000259,Serotonin
7194,KISS1R,HMDB0000259,Serotonin
7195,GNRHR,HMDB0000259,Serotonin
7196,MLNR,HMDB0000259,Serotonin
7197,PROKR2,HMDB0000259,Serotonin
7198,BDKRB1,HMDB0000259,Serotonin
7199,DRD4,HMDB0000259,Serotonin
7200,HTR1B,HMDB0000259,Serotonin
7201,HTR4,HMDB0000259,Serotonin
7203,HTR7,HMDB0000259,Serotonin
7204,HTR1F,HMDB0000259,Serotonin
7205,HTR1A,HMDB0000259,Serotonin
7206,HTR1E,HMDB0000259,Serotonin
7207,HTR6,HMDB0000259,Serotonin
7208,HTR5A,HMDB0000259,Serotonin
7209,HTR2C,HMDB0000259,Serotonin
7210,HTR2B,HMDB0000259,Serotonin
7212,THRB,HMDB0000265,Liothyronine
7213,THRA,HMDB0000265,Liothyronine
7214,RXRA,HMDB0000265,Liothyronine
7216,AR,HMDB0000265,Liothyronine
7241,ADORA2A,HMDB0000273,Thymidine
7291,SLC28A3,HMDB0000296,Uridine
7297,SLC28A2,HMDB0000296,Uridine
7301,SLC28A1,HMDB0000296,Uridine
7309,SLC23A3,HMDB0000300,Uracil
7310,SLC23A2,HMDB0000300,Uracil
7312,SLC23A1,HMDB0000300,Uracil
7317,RHO,HMDB0000305,Vitamin A
7351,PGR,HMDB0000374,17-Hydroxyprogesterone
7362,NR3C1,HMDB0000374,17-Hydroxyprogesterone
7373,AR,HMDB0000429,17alpha-Estradiol
7376,ESR2,HMDB0000429,17alpha-Estradiol
7377,PGR,HMDB0000429,17alpha-Estradiol
7379,OXTR,HMDB0000429,17alpha-Estradiol
7386,ESR1,HMDB0000429,17alpha-Estradiol
7398,SLC25A24,HMDB0000464,Calcium
7410,ITGAM,HMDB0000464,Calcium
7446,ATP6V1F,HMDB0000464,Calcium
7481,GRIK2,HMDB0000464,Calcium
7514,ESRRG,HMDB0000464,Calcium
7534,GRIK1,HMDB0000464,Calcium
7555,ITGA4,HMDB0000464,Calcium
7613,ITPR2,HMDB0000464,Calcium
7615,SLC8A3,HMDB0000464,Calcium
7633,TEK,HMDB0000464,Calcium
7676,DDR1,HMDB0000464,Calcium
7718,ITPR3,HMDB0000464,Calcium
7730,GRIK3,HMDB0000464,Calcium
7806,ATP1A4,HMDB0000464,Calcium
7853,ATP1A2,HMDB0000464,Calcium
7891,ATP2B4,HMDB0000464,Calcium
7896,ATP13A1,HMDB0000464,Calcium
7901,ATP10A,HMDB0000464,Calcium
8006,EPHA3,HMDB0000464,Calcium
8035,SLC8A1,HMDB0000464,Calcium
8039,ATP11C,HMDB0000464,Calcium
8075,SLC47A2,HMDB0000464,Calcium
8105,F2R,HMDB0000464,Calcium
8106,ATP11B,HMDB0000464,Calcium
8109,IL17RA,HMDB0000464,Calcium
8179,PPARD,HMDB0000464,Calcium
8223,ATP6V1E2,HMDB0000464,Calcium
8235,INSR,HMDB0000464,Calcium
8240,ITGB1,HMDB0000464,Calcium
8242,ITGB2,HMDB0000464,Calcium
8260,AXL,HMDB0000464,Calcium
8286,RXFP2,HMDB0000464,Calcium
8318,PTPRN,HMDB0000464,Calcium
8320,ATP1A1,HMDB0000464,Calcium
8321,MERTK,HMDB0000464,Calcium
8327,ITGA5,HMDB0000464,Calcium
8360,GRIA1,HMDB0000464,Calcium
8367,ATP8B4,HMDB0000464,Calcium
8378,GRIA4,HMDB0000464,Calcium
8380,GRID2,HMDB0000464,Calcium
8400,TNFRSF10B,HMDB0000464,Calcium
8408,ATP6V1A,HMDB0000464,Calcium
8425,SLC47A1,HMDB0000464,Calcium
8440,ITGAX,HMDB0000464,Calcium
8452,ITGB7,HMDB0000464,Calcium
8501,FCER2,HMDB0000464,Calcium
8507,SLC9A1,HMDB0000464,Calcium
8508,KDR,HMDB0000464,Calcium
8518,ATP2B3,HMDB0000464,Calcium
8536,ATP4A,HMDB0000464,Calcium
8541,ATP2C2,HMDB0000464,Calcium
8543,ITGA2B,HMDB0000464,Calcium
8568,ITGAV,HMDB0000464,Calcium
8571,SLC3A1,HMDB0000464,Calcium
8617,GUCY2D,HMDB0000464,Calcium
8627,NR1H2,HMDB0000464,Calcium
8630,ATP6V1E1,HMDB0000464,Calcium
8670,IL13RA2,HMDB0000464,Calcium
8687,SLC8A2,HMDB0000464,Calcium
8768,ATP12A,HMDB0000464,Calcium
8771,GUCY2F,HMDB0000464,Calcium
8800,ESR1,HMDB0000464,Calcium
8804,SLC8B1,HMDB0000464,Calcium
8825,CFTR,HMDB0000464,Calcium
8839,ATP2A2,HMDB0000464,Calcium
8842,CASR,HMDB0000464,Calcium
8863,GRIN1,HMDB0000464,Calcium
8872,ATP2A3,HMDB0000464,Calcium
8877,ATP2A1,HMDB0000464,Calcium
8882,GRIN2A,HMDB0000464,Calcium
8897,RHO,HMDB0000464,Calcium
8901,GRIN2C,HMDB0000464,Calcium
8908,GRIA2,HMDB0000464,Calcium
8910,GRIN2D,HMDB0000464,Calcium
8953,TNFRSF11A,HMDB0000492,Chloride ion
8973,ITGAM,HMDB0000492,Chloride ion
8974,ATP2A2,HMDB0000492,Chloride ion
8981,SLC6A5,HMDB0000492,Chloride ion
8987,NTRK1,HMDB0000492,Chloride ion
9027,PTPRG,HMDB0000492,Chloride ion
9076,PTPRJ,HMDB0000492,Chloride ion
9083,GRIK2,HMDB0000492,Chloride ion
9156,GRIK1,HMDB0000492,Chloride ion
9162,ABCC1,HMDB0000492,Chloride ion
9204,SLC26A6,HMDB0000492,Chloride ion
9238,ABCA5,HMDB0000492,Chloride ion
9244,ABCC8,HMDB0000492,Chloride ion
9252,PTPRN2,HMDB0000492,Chloride ion
9262,AQP4,HMDB0000492,Chloride ion
9264,CLCN7,HMDB0000492,Chloride ion
9293,CLCN4,HMDB0000492,Chloride ion
9307,RIGI,HMDB0000492,Chloride ion
9379,CLCN5,HMDB0000492,Chloride ion
9391,ROR2,HMDB0000492,Chloride ion
9393,CLCNKB,HMDB0000492,Chloride ion
9422,ABCA1,HMDB0000492,Chloride ion
9423,RXRB,HMDB0000492,Chloride ion
9458,GRIK3,HMDB0000492,Chloride ion
9470,ABCC10,HMDB0000492,Chloride ion
9488,GRIN1,HMDB0000492,Chloride ion
9514,ABCA4,HMDB0000492,Chloride ion
9518,TNFRSF6B,HMDB0000492,Chloride ion
9528,EPHA7,HMDB0000492,Chloride ion
9546,NPR1,HMDB0000492,Chloride ion
9562,ATP1A4,HMDB0000492,Chloride ion
