,symbol,hmdb_id,name
1461,HRH1,HMDB0015304,Orphenadrine
1462,CHRM5,HMDB0015304,Orphenadrine
1463,CHRM2,HMDB0015304,Orphenadrine
1464,CHRM1,HMDB0015304,Orphenadrine
1465,CHRM3,HMDB0015304,Orphenadrine
1466,AR,HMDB0015316,Fluoxymesterone
1470,NR3C2,HMDB0015353,Budesonide
1471,NR1I2,HMDB0015353,Budesonide
1472,NR3C1,HMDB0015353,Budesonide
1475,NR3C2,HMDB0015364,Dexamethasone
1476,NR1I2,HMDB0015364,Dexamethasone
1477,NR3C1,HMDB0015364,Dexamethasone
1478,NR1I3,HMDB0015364,Dexamethasone
1480,EGFR,HMDB0015388,Lapatinib
1481,ERBB2,HMDB0015388,Lapatinib
1482,ERBB4,HMDB0015388,Lapatinib
1488,NTRK1,HMDB0015397,Sunitinib
1492,FGFR2,HMDB0015397,Sunitinib
1502,EPHB1,HMDB0015397,Sunitinib
1506,ALK,HMDB0015397,Sunitinib
1512,MUSK,HMDB0015397,Sunitinib
1520,EPHA7,HMDB0015397,Sunitinib
1521,INSRR,HMDB0015397,Sunitinib
1533,EPHB4,HMDB0015397,Sunitinib
1535,RET,HMDB0015397,Sunitinib
1539,FGFR3,HMDB0015397,Sunitinib
1560,INSR,HMDB0015397,Sunitinib
1562,AXL,HMDB0015397,Sunitinib
1566,MERTK,HMDB0015397,Sunitinib
1569,KIT,HMDB0015397,Sunitinib
1570,CSF1R,HMDB0015397,Sunitinib
1571,FLT1,HMDB0015397,Sunitinib
1573,NTRK2,HMDB0015397,Sunitinib
1576,KDR,HMDB0015397,Sunitinib
1577,LTK,HMDB0015397,Sunitinib
1578,TYRO3,HMDB0015397,Sunitinib
1582,KCNH2,HMDB0015397,Sunitinib
1583,FLT4,HMDB0015397,Sunitinib
1584,PDGFRB,HMDB0015397,Sunitinib
1587,PDGFRA,HMDB0015397,Sunitinib
1588,FLT3,HMDB0015397,Sunitinib
1594,SLC25A4,HMDB0008036,PC(18:0/18:0)
1597,ESR1,HMDB0015446,Mestranol
1598,HTR1A,HMDB0015447,Penbutolol
1599,ATP1A1,HMDB0015468,Digitoxin
1600,ADRB1,HMDB0015477,Clenbuterol
1601,ADRB3,HMDB0015477,Clenbuterol
1602,ADRB2,HMDB0015477,Clenbuterol
1603,NR3C1,HMDB0015480,Ciclesonide
1604,AR,HMDB0015489,Testosterone Propionate
1605,DRD2,HMDB0015558,Pipotiazine
1606,DRD2,HMDB0015559,Thioproperazine
1607,DRD2,HMDB0015560,Thiothixene
1608,DRD4,HMDB0015560,Thiothixene
1621,ADRA2C,HMDB0015640,Xylometazoline
1622,ADRA1A,HMDB0015640,Xylometazoline
1623,ADRA2A,HMDB0015640,Xylometazoline
1625,AR,HMDB0015655,Methyltestosterone
